UNIQUE KEY,DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,PERSONS INJURED,PERSONS KILLED,PEDESTRIANS INJURED,PEDESTRIANS KILLED,CYCLISTS INJURED,CYCLISTS KILLED,MOTORISTS INJURED,MOTORISTS KILLED,VEHICLE 1 TYPE,VEHICLE 2 TYPE,VEHICLE 3 TYPE,VEHICLE 4 TYPE,VEHICLE 5 TYPE,VEHICLE 1 FACTOR,VEHICLE 2 FACTOR,VEHICLE 3 FACTOR,VEHICLE 4 FACTOR,VEHICLE 5 FACTOR
3541225,10/15/2016,0:10,MANHATTAN,10026,40.8044198,-73.9553688,"(40.8044198, -73.9553688)",WEST 116 STREET,8 AVENUE,,1,0,1,0,0,0,0,0,PASSENGER VEHICLE,,,,,FAILURE TO YIELD RIGHT-OF-WAY,,,,
3385561,2/8/2016,17:10,MANHATTAN,10032,40.834061,-73.9448799,"(40.834061, -73.9448799)",BROADWAY,WEST 157 STREET,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,VAN,,,,LOST CONSCIOUSNESS,UNSPECIFIED,,,
3342073,11/26/2015,13:19,BROOKLYN,11249,40.7090548,-73.9671047,"(40.7090548, -73.9671047)",WYTHE AVENUE,SOUTH 9 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,DRIVER INATTENTION/DISTRACTION,FAILURE TO YIELD RIGHT-OF-WAY,,,
3238232,6/10/2015,23:00,QUEENS,11374,40.7261878,-73.8702105,"(40.7261878, -73.8702105)",WOODHAVEN BOULEVARD,62 ROAD,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,VAN,,,,UNSPECIFIED,UNSPECIFIED,,,
3401415,3/8/2016,7:23,,,,,,,,,0,0,0,0,0,0,0,0,TAXI,SMALL COM VEH(4 TIRES),,,,UNSPECIFIED,UNSPECIFIED,,,
3362744,12/30/2015,16:00,QUEENS,11103,40.76132,-73.9170907,"(40.76132, -73.9170907)",STEINWAY STREET,31 AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,UNSPECIFIED,,
3391454,2/19/2016,2:08,,,40.6740464,-73.7301437,"(40.6740464, -73.7301437)",243 STREET,MERRICK BOULEVARD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3274349,8/8/2015,13:15,QUEENS,11432,40.712343,-73.7885973,"(40.712343, -73.7885973)",WEXFORD TERRACE,KINGSTON PLACE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PICK-UP TRUCK,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3440780,5/12/2016,12:30,BROOKLYN,11212,40.6678546,-73.9053871,"(40.6678546, -73.9053871)",SUTTER AVENUE,CHRISTOPHER AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3304629,9/26/2015,17:40,QUEENS,11101,40.7543373,-73.9249535,"(40.7543373, -73.9249535)",36 AVENUE,37 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,PHYSICAL DISABILITY,UNSPECIFIED,,,
3590722,12/30/2016,17:25,,,,,,LAWTON STREET,,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3512768,9/3/2016,15:09,,,40.5851653,-73.9564056,"(40.5851653, -73.9564056)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3326567,11/2/2015,10:05,MANHATTAN,10075,40.7740216,-73.9545587,"(40.7740216, -73.9545587)",EAST 80 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,VAN,,,,OTHER VEHICULAR,OTHER VEHICULAR,,,
3237202,6/10/2015,10:45,MANHATTAN,10022,40.7578088,-73.9735237,"(40.7578088, -73.9735237)",EAST 51 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,VAN,SPORT UTILITY/STATION WAGON,,,,TURNING IMPROPERLY,UNSPECIFIED,,,
3457498,6/7/2016,0:00,MANHATTAN,10013,40.7161987,-74.0001371,"(40.7161987, -74.0001371)",BAXTER STREET,BAYARD STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,,UNSPECIFIED,UNSPECIFIED,,,
3619981,2/22/2017,12:20,,,40.77542,-73.96215,"(40.77542, -73.96215)",EAST 78 STREET,,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3604913,1/26/2017,11:32,,,40.60001,-74.14016,"(40.60001, -74.14016)",FOREST HILL ROAD,DEWHURST STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3608886,2/1/2017,20:30,QUEENS,11412,40.69647,-73.75959,"(40.69647, -73.75959)",194 STREET,115 AVENUE,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,,,
3597676,1/12/2017,23:00,BROOKLYN,11230,40.6109479,-73.9773277,"(40.6109479, -73.9773277)",AVENUE O,WEST 3 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,UNSAFE SPEED,,,,
3353589,12/15/2015,22:25,BROOKLYN,11221,40.691894,-73.9338333,"(40.691894, -73.9338333)",STUYVESANT AVENUE,LAFAYETTE AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,,,
3580916,12/14/2016,21:54,,,,,,,,,0,0,0,0,0,0,0,0,TAXI,PASSENGER VEHICLE,,,,CELL PHONE (HAND-HELD),UNSPECIFIED,,,
3166268,2/7/2015,17:34,STATEN ISLAND,10308,40.5530026,-74.1392411,"(40.5530026, -74.1392411)",OGORMAN AVENUE,AINSWORTH AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3453882,6/1/2016,17:30,,,,,,FRESH POND ROAD,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,,UNSPECIFIED,UNSPECIFIED,,,
3356155,12/18/2015,21:00,BRONX,10462,40.853685,-73.8691664,"(40.853685, -73.8691664)",BRONX PARK EAST,MARAN PLACE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3418214,4/14/2016,11:03,BROOKLYN,11220,40.6434259,-74.0120642,"(40.6434259, -74.0120642)",53 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,,,,,
3255492,7/9/2015,18:56,,,,,,,,1736 SHORE PKWY (PARKING LOT),0,0,0,0,0,0,0,0,OTHER,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3466665,6/23/2016,8:50,BRONX,10458,40.8539091,-73.8836288,"(40.8539091, -73.8836288)",EAST 187 STREET,CROTONA AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3375012,1/19/2016,22:40,QUEENS,11373,40.7429698,-73.8756703,"(40.7429698, -73.8756703)",ITHACA STREET,43 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3339790,11/22/2015,23:35,MANHATTAN,10002,40.7236503,-73.991024,"(40.7236503, -73.991024)",CHRYSTIE STREET,EAST HOUSTON STREET,,0,0,0,0,0,0,0,0,TAXI,,,,,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,,,
3395619,2/25/2016,16:58,QUEENS,11385,40.7126973,-73.9005944,"(40.7126973, -73.9005944)",METROPOLITAN AVENUE,FRESH POND ROAD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3569146,11/25/2016,21:11,BRONX,10472,40.8274253,-73.8682244,"(40.8274253, -73.8682244)",WATSON AVENUE,ROSEDALE AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,TURNING IMPROPERLY,UNSPECIFIED,,,
3594067,1/8/2017,11:00,,,,,,,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,,,,
3351310,12/12/2015,15:00,MANHATTAN,10003,40.7291862,-73.9872492,"(40.7291862, -73.9872492)",2 AVENUE,EAST 9 STREET,,0,0,0,0,0,0,0,0,TAXI,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3508038,8/26/2016,21:08,,,,,,ATLANTIC AVENUE,,,2,0,0,0,0,0,4,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3583607,12/19/2016,19:00,BRONX,10467,40.8786453,-73.871598,"(40.8786453, -73.871598)",WEBSTER AVENUE,EAST GUN HILL ROAD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
3583492,12/19/2016,9:32,STATEN ISLAND,10310,40.6347404,-74.1111755,"(40.6347404, -74.1111755)",CASTLETON AVENUE,OAKLAND AVENUE,,0,0,0,0,0,0,0,0,,,,,,UNSPECIFIED,UNSPECIFIED,,,
3218428,5/10/2015,10:00,BROOKLYN,11214,40.6039805,-73.9880618,"(40.6039805, -73.9880618)",80 STREET,23 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,LIVERY VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3330486,11/6/2015,19:45,,,40.8735669,-73.8185175,"(40.8735669, -73.8185175)",,,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
3300759,9/19/2015,23:30,MANHATTAN,10034,40.8691471,-73.9221411,"(40.8691471, -73.9221411)",WEST 207 STREET,SEAMAN AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
3619205,2/21/2017,9:30,BROOKLYN,11207,40.677628,-73.894394,"(40.677628, -73.894394)",WYONA STREET,FULTON STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,,,,,BACKING UNSAFELY,UNSPECIFIED,,,
3262527,7/20/2015,22:00,BROOKLYN,11216,40.6701245,-73.9552712,"(40.6701245, -73.9552712)",EASTERN PARKWAY,BEDFORD AVENUE,,1,0,1,0,0,0,0,0,PASSENGER VEHICLE,,,,,DRIVER INATTENTION/DISTRACTION,,,,
3617442,2/17/2017,21:00,QUEENS,11426,40.73537,-73.71745,"(40.73537, -73.71745)",HILLSIDE AVENUE,250 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,UNSPECIFIED,UNSPECIFIED,,,
3444965,5/20/2016,16:20,MANHATTAN,10012,40.7295052,-73.998279,"(40.7295052, -73.998279)",,,68 WEST 3 STREET,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3371449,1/14/2016,18:15,,,,,,VERNON BOULEVARD,50 AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,
3435684,5/4/2016,15:26,STATEN ISLAND,10308,40.5530026,-74.1392411,"(40.5530026, -74.1392411)",AINSWORTH AVENUE,OGORMAN AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3531046,9/29/2016,23:09,BROOKLYN,11214,,,,20 AVENUE,86 STREET,,0,0,0,0,0,0,0,0,,,,,,TRAFFIC CONTROL DISREGARDED,,,,
3465771,6/21/2016,16:50,BRONX,10466,40.9001347,-73.8586282,"(40.9001347, -73.8586282)",BULLARD AVENUE,NEREID AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3163488,1/29/2015,14:35,QUEENS,11368,40.7497199,-73.8641843,"(40.7497199, -73.8641843)",ROOSEVELT AVENUE,102 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3209664,4/25/2015,23:10,QUEENS,11375,40.7260776,-73.8516698,"(40.7260776, -73.8516698)",QUEENS BOULEVARD,67 DRIVE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3448900,5/27/2016,1:15,BRONX,10451,40.8136659,-73.9312375,"(40.8136659, -73.9312375)",MAJOR DEEGAN EXPRESSWAY,EAST 138 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
3427164,4/16/2016,17:30,QUEENS,11372,40.7468122,-73.891752,"(40.7468122, -73.891752)",ROOSEVELT AVENUE,BROADWAY,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,LOST CONSCIOUSNESS,LOST CONSCIOUSNESS,,,
3519220,9/13/2016,8:09,,,,,,MENAHAN STREET,,,0,0,0,0,0,0,0,0,PICK-UP TRUCK,PICK-UP TRUCK,,,,PASSING OR LANE USAGE IMPROPER,UNSPECIFIED,,,
3395899,2/28/2016,18:05,MANHATTAN,10024,40.7877918,-73.9712223,"(40.7877918, -73.9712223)",COLUMBUS AVENUE,WEST 88 STREET,,0,0,0,0,0,0,0,0,AMBULANCE,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,,,,
3378436,1/26/2016,10:35,BROOKLYN,11217,40.6835142,-73.9759509,"(40.6835142, -73.9759509)",FORT GREENE PLACE,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,,,
3261032,7/17/2015,8:03,BRONX,10456,40.8353412,-73.9046321,"(40.8353412, -73.9046321)",WASHINGTON AVENUE,EAST 170 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3487434,7/23/2016,3:35,QUEENS,11691,40.6064581,-73.7609713,"(40.6064581, -73.7609713)",BAYSWATER AVENUE,DICKENS STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3302484,9/24/2015,12:50,MANHATTAN,10002,40.7222418,-73.9862873,"(40.7222418, -73.9862873)",ESSEX STREET,EAST HOUSTON STREET,,1,0,1,0,0,0,0,0,TAXI,,,,,UNSPECIFIED,,,,
3202955,4/15/2015,8:09,BROOKLYN,11229,40.6008436,-73.9381116,"(40.6008436, -73.9381116)",AVENUE U,FORD STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,,,
3367823,1/9/2016,1:00,QUEENS,11101,40.7431796,-73.9564383,"(40.7431796, -73.9564383)",50 AVENUE,5 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,AGGRESSIVE DRIVING/ROAD RAGE,UNSPECIFIED,,,
3257724,7/13/2015,19:55,MANHATTAN,10017,40.7534818,-73.9808885,"(40.7534818, -73.9808885)",EAST 42 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,TAXI,BUS,,,,TURNING IMPROPERLY,LOST CONSCIOUSNESS,,,
3504531,8/21/2016,22:08,BRONX,10452,,,,BOSCOBEL PLACE,UNIVERSITY AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
3377223,1/26/2016,14:30,MANHATTAN,10012,40.7262555,-74.0004762,"(40.7262555, -74.0004762)",WEST BROADWAY,PRINCE STREET,,0,0,0,0,0,0,0,0,SMALL COM VEH(4 TIRES),UNKNOWN,,,,OTHER VEHICULAR,FATIGUED/DROWSY,,,
3251638,7/2/2015,10:25,,,40.6429705,-73.9161316,"(40.6429705, -73.9161316)",,,(INSIDE BROOKLYN TERMINAL MARKET),0,0,0,0,0,0,0,0,LARGE COM VEH(6 OR MORE TIRES),PICK-UP TRUCK,,,,UNSPECIFIED,UNSPECIFIED,,,
3164131,2/4/2015,20:00,QUEENS,11361,40.7595811,-73.768937,"(40.7595811, -73.768937)",BELL BOULEVARD,45 ROAD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,PRESCRIPTION MEDICATION,UNSPECIFIED,,,
3602543,1/20/2017,14:30,,,40.663227,-73.93159,"(40.663227, -73.93159)",UTICA AVENUE,EAST NEW YORK AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,FOLLOWING TOO CLOSELY,UNSPECIFIED,,,
3504478,8/17/2016,15:08,,,,,,CROSS BRONX EXPRESSWAY,LELAND AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3203126,4/15/2015,0:15,BROOKLYN,11206,40.7054724,-73.9502377,"(40.7054724, -73.9502377)",BROADWAY,HEYWARD STREET,,0,0,0,0,0,0,0,0,UNKNOWN,TAXI,,,,UNSPECIFIED,,,,
3603492,1/24/2017,6:47,QUEENS,11374,40.733437,-73.86418,"(40.733437, -73.86418)",,,61-35     JUNCTION BOULEVARD,0,0,0,0,0,0,0,0,,,,,,BACKING UNSAFELY,,,,
3216924,5/8/2015,8:30,QUEENS,11411,40.6943173,-73.7375192,"(40.6943173, -73.7375192)",LINDEN BOULEVARD,223 STREET,,1,0,0,0,1,0,0,0,BICYCLE,,,,,UNSPECIFIED,UNSPECIFIED,,,
3481796,7/17/2016,22:00,,,,,,EAST 31 STREET,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3446858,5/9/2016,16:14,,,,,,,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
3488760,7/26/2016,21:46,,,,,,WEBSTER AVENUE,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,UNSPECIFIED,UNSPECIFIED,,,
3313899,10/12/2015,19:25,MANHATTAN,10002,40.7179222,-73.9930954,"(40.7179222, -73.9930954)",GRAND STREET,FORSYTH STREET,,1,0,1,0,0,0,0,0,UNKNOWN,,,,,FAILURE TO YIELD RIGHT-OF-WAY,,,,
3344171,11/30/2015,8:45,,,,,,,,,1,0,0,0,0,0,1,0,TAXI,LARGE COM VEH(6 OR MORE TIRES),,,,UNSPECIFIED,UNSPECIFIED,,,
3255860,7/10/2015,18:45,MANHATTAN,10018,40.7595273,-73.999242,"(40.7595273, -73.999242)",WEST 40 STREET,11 AVENUE,,0,0,0,0,0,0,0,0,BUS,OTHER,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3481575,7/15/2016,12:20,QUEENS,11413,40.6722314,-73.7556201,"(40.6722314, -73.7556201)",,,218-29 140 AVENUE,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,UNSPECIFIED,,,,
3323563,10/27/2015,8:15,QUEENS,11363,40.7739834,-73.7420829,"(40.7739834, -73.7420829)",LITTLE NECK PARKWAY,39 AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,,,
3197754,4/4/2015,14:35,STATEN ISLAND,10312,40.5432612,-74.1973069,"(40.5432612, -74.1973069)",HUGUENOT AVENUE,WOODROW ROAD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3351969,12/12/2015,14:21,BRONX,10456,40.8310577,-73.9058416,"(40.8310577, -73.9058416)",3 AVENUE,EAST 168 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
3251826,7/2/2015,13:00,,,,,,COLLEGE POINT BOULEVARD,31 AVENUE,,1,0,0,0,1,0,0,0,SPORT UTILITY/STATION WAGON,BICYCLE,,,,LOST CONSCIOUSNESS,UNSPECIFIED,,,
3587528,12/23/2016,11:10,BRONX,10475,40.8694288,-73.8257368,"(40.8694288, -73.8257368)",,,2100      BARTOW AVENUE,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3427897,3/27/2016,10:50,QUEENS,11375,40.7215452,-73.8448399,"(40.7215452, -73.8448399)",,,107-40 QUEENS BOULEVARD,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,FAILURE TO YIELD RIGHT-OF-WAY,FAILURE TO YIELD RIGHT-OF-WAY,,,
3537706,9/10/2016,17:09,,,,,,LINDEN BOULEVARD,,,0,0,0,0,0,0,0,0,TAXI,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3152013,1/13/2015,7:00,MANHATTAN,10035,40.8050573,-73.9390342,"(40.8050573, -73.9390342)",EAST 125 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3309122,10/5/2015,8:00,MANHATTAN,10025,40.7909905,-73.9651755,"(40.7909905, -73.9651755)",CENTRAL PARK WEST,WEST 95 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,FATIGUED/DROWSY,UNSPECIFIED,,,
3505670,8/19/2016,14:08,,,40.7426584,-73.8462052,"(40.7426584, -73.8462052)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3399393,3/2/2016,13:50,BRONX,10463,40.8789244,-73.9047866,"(40.8789244, -73.9047866)",BROADWAY,WEST 231 STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,,,
3222628,5/16/2015,2:00,QUEENS,11354,40.7653551,-73.8173235,"(40.7653551, -73.8173235)",NORTHERN BOULEVARD,149 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INEXPERIENCE,UNSPECIFIED,,,
3235975,6/7/2015,21:00,BROOKLYN,11234,40.6164916,-73.9285663,"(40.6164916, -73.9285663)",EAST 48 STREET,AVENUE O,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3503575,8/19/2016,21:08,,,,,,ARLINGTON AVENUE,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3440904,5/12/2016,18:35,QUEENS,11421,40.6877514,-73.8574054,"(40.6877514, -73.8574054)",91 AVENUE,85 STREET,,1,0,0,0,1,0,0,0,BICYCLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3269255,7/28/2015,17:46,,,,,,,,,0,0,0,0,0,0,0,0,VAN,SPORT UTILITY/STATION WAGON,,,,OTHER ELECTRONIC DEVICE,UNSPECIFIED,,,
3417904,4/25/2016,16:45,BROOKLYN,11225,40.659546,-73.962649,"(40.659546, -73.962649)",,,153 OCEAN AVENUE,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
3208254,4/24/2015,14:15,BRONX,10461,40.8401671,-73.8426116,"(40.8401671, -73.8426116)",WESTCHESTER AVENUE,FERRIS PLACE,,1,0,1,0,0,0,0,0,PASSENGER VEHICLE,,,,,UNSPECIFIED,,,,
3261884,7/20/2015,9:45,QUEENS,11693,40.5867782,-73.8146437,"(40.5867782, -73.8146437)",ROCKAWAY BEACH BOULEVARD,BEACH 91 STREET,,1,0,0,0,1,0,0,0,PASSENGER VEHICLE,BICYCLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3364029,1/3/2016,7:05,,,,,,,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,TURNING IMPROPERLY,UNSPECIFIED,,,
3475897,7/4/2016,19:10,,,,,,94 AVENUE,54TH AVENUE,,1,0,0,0,1,0,0,0,PASSENGER VEHICLE,BICYCLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3467228,6/22/2016,17:20,BRONX,10467,40.8659593,-73.8644349,"(40.8659593, -73.8644349)",,,2714 WALLACE AVENUE,1,0,1,0,0,0,0,0,PASSENGER VEHICLE,,,,,UNSPECIFIED,,,,
3297439,9/16/2015,11:38,MANHATTAN,10033,40.8505108,-73.931044,"(40.8505108, -73.931044)",WEST 184 STREET,AUDUBON AVENUE,,1,0,1,0,0,0,0,0,SPORT UTILITY/STATION WAGON,,,,,UNSPECIFIED,,,,
3555082,11/4/2016,22:11,MANHATTAN,10003,40.7310195,-73.9859102,"(40.7310195, -73.9859102)",EAST 12 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,TAXI,BICYCLE,,,,DRIVER INEXPERIENCE,PASSING OR LANE USAGE IMPROPER,,,
3216358,5/6/2015,14:42,QUEENS,11357,40.7802264,-73.8025434,"(40.7802264, -73.8025434)",WILLETS POINT BOULEVARD,FRANCIS LEWIS BOULEVARD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,PHYSICAL DISABILITY,UNSPECIFIED,,,
3531618,9/30/2016,14:09,,,,,,,,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,FOLLOWING TOO CLOSELY,UNSPECIFIED,,,
3543313,10/18/2016,18:10,,,,,,,,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,,,,,FOLLOWING TOO CLOSELY,UNSPECIFIED,,,
